"","id","avr_age","avr_household_size","avr_education_level","avr_num_cars","avr_health","rented_percent","unemployment_percent","internet_percent","single_percent","married_percent","separated_percent","divorced_percent","widow_percent"
"17202","268070013",33.83125,3.25773195876289,5.18974358974359,1.65979381443299,4.63522012578616,13.4020618556701,4.31372549019608,95.7446808510638,51.25,43.4375,2.8125,0.625,1.875
"16832","268041004",36.1316872427984,2.65217391304348,4.23668639053254,1.19565217391304,4.46443514644352,9.89010989010989,10.7344632768362,70,52.2633744855967,37.037037037037,3.7037037037037,2.46913580246914,4.52674897119342
"18451","268160004",30.8571428571429,2.18705035971223,7.4549356223176,1.37410071942446,4.64583333333333,73.5294117647059,3.98550724637681,94.8529411764706,78.2312925170068,18.7074829931973,1.36054421768707,1.36054421768707,0.340136054421769
"17198","268070009",42.0694980694981,2.61386138613861,4.34536082474227,1.23762376237624,4.46332046332046,7.92079207920792,8.45070422535211,76,47.8764478764479,40.1544401544402,3.08880308880309,2.31660231660232,6.56370656370656
"16698","268030013",37.6486486486486,1.83561643835616,4.27083333333333,0.958904109589041,4.46527777777778,47.2222222222222,8.95522388059701,83.3333333333333,66.8918918918919,23.6486486486486,2.7027027027027,2.02702702702703,4.72972972972973
"16652","268027002",45.0666666666667,2.61616161616162,3.44670050761421,1.32323232323232,4.36078431372549,7.14285714285714,7.69230769230769,61.2244897959184,42.7450980392157,49.0196078431373,1.56862745098039,1.96078431372549,4.70588235294118
"14318","267040021",41.1019607843137,2.23214285714286,5.07567567567568,1.34821428571429,4.53543307086614,26.1261261261261,7.40740740740741,80.3571428571429,58.8235294117647,35.6862745098039,1.96078431372549,0.784313725490196,2.74509803921569
"14362","267041001",42.1796875,2.96470588235294,5.80116959064327,1.95294117647059,4.5921568627451,3.6144578313253,2.26244343891403,85.5421686746988,43.359375,46.484375,3.515625,0.78125,5.859375
"16655","268027005",44.0083798882682,2.69402985074627,4.33333333333333,1.43283582089552,4.49715909090909,4.51127819548872,5.53745928338762,84.8484848484848,43.854748603352,47.4860335195531,1.95530726256983,1.39664804469274,5.3072625698324
"16388","268006025",27.6872427983539,2.45,6.59842519685039,1.01,4.69907407407407,76.4044943820225,10.1941747572816,93.2584269662921,65.843621399177,28.8065843621399,1.64609053497942,2.05761316872428,1.64609053497942
"16905","268046008",41.8898678414097,2.45652173913043,3.75641025641026,1.01086956521739,4.49777777777778,20.2247191011236,7.40740740740741,69.2307692307692,49.3392070484581,39.2070484581498,2.20264317180617,1.76211453744493,7.48898678414097
"14202","267031011",27.1516393442623,2.68085106382979,6.40322580645161,1.21276595744681,4.61304347826087,58.695652173913,10.1522842639594,91.3978494623656,64.7540983606557,30.7377049180328,1.63934426229508,2.45901639344262,0.409836065573771
"16384","268006021",27.7246376811594,2.41860465116279,6.54347826086957,1.06976744186047,4.73267326732673,52.3255813953488,6.66666666666667,91.4634146341463,72.9468599033817,24.6376811594203,0.483091787439614,1.44927536231884,0.483091787439614
"16916","268047005",40.5964912280702,2.57894736842105,2.99065420560748,0.815789473684211,4.28521126760563,7.9646017699115,15.4545454545455,66.9642857142857,52.9824561403509,36.140350877193,3.15789473684211,1.75438596491228,5.96491228070175
"14309","267040012",36.8428571428571,3.08571428571429,5.20300751879699,1.51428571428571,4.54326923076923,14.2857142857143,6.91823899371069,89.7058823529412,43.8095238095238,50.4761904761905,1.42857142857143,0.952380952380952,3.33333333333333
"16396","268006033",25.9761904761905,2.27027027027027,4.18681318681319,0.797297297297297,4.65868263473054,20.5479452054795,23.2142857142857,76.7123287671233,73.8095238095238,17.8571428571429,5.35714285714286,1.19047619047619,1.78571428571429
"16656","268027006",30.1960784313725,2.5974025974026,6.90243902439024,1.27272727272727,4.79601990049751,33.7662337662338,0.680272108843537,92,57.3529411764706,36.7647058823529,2.45098039215686,1.47058823529412,1.96078431372549
"14317","267040020",34.3601895734597,3.02857142857143,4.75193798449612,1.45714285714286,4.59203980099502,16.1764705882353,8.28402366863905,91.044776119403,50.2369668246445,41.7061611374408,5.21327014218009,0.947867298578199,1.8957345971564
"14314","267040017",33.2139737991266,3.06756756756757,4.546875,1.63513513513514,4.64888888888889,13.5135135135135,7.42857142857143,91.7808219178082,49.3449781659389,43.2314410480349,2.62008733624454,3.05676855895197,1.74672489082969
"16402","268006039",28.6069651741294,2.08421052631579,5.39449541284404,0.842105263157895,4.5,14.7727272727273,11.5646258503401,73.8636363636364,69.6517412935323,21.8905472636816,4.97512437810945,2.48756218905473,0.995024875621891
